time,u0_x,u0_y,u0_z,u1_x,u1_y,u1_z,u2_x,u2_y,u2_z
29.51410682476557,0.0008000830387467733,33.928086508530214,720.0509662379475,29.382990193592924,-16.96381362814156,720.0505122104034,-29.381992805567844,-16.964161642212403,720.0512082385452
29.47356221057071,0.0009492312608242114,33.82694855291611,720.1413441694704,29.29554739646544,-16.913089793773885,720.1410382322288,-29.294536833119192,-16.913602422601837,720.1420634898847
29.47756832427925,0.0009338018734644649,33.83742992493245,720.1493308306203,29.304610172622514,-16.91834769981223,720.1490095285685,-29.30360326766268,-16.918844624488674,720.1500033779214
29.49759889282196,0.0008638509218981408,33.887145578345425,720.1099460589027,29.347593394121578,-16.94327683036013,720.1095502550016,-29.346590162263333,-16.943695103301327,720.1103868008839
29.501159882785107,0.0008580043207181432,33.89363351587887,720.0088092930484,29.35319910312505,-16.946519670617928,720.008402210773,-29.35218422800625,-16.946924470245982,720.0092118100292
29.505611120239042,0.000839458504626644,33.905061618466306,719.9862001225122,29.363080087930445,-16.95225388518707,719.9857772130877,-29.36206969856083,-16.9526398597998,719.9865491623132
29.505611120239042,0.0008304414800792435,33.907989230943656,720.1105103069974,29.36561583576407,-16.953735995796706,720.1100853365134,-29.364620571742645,-16.95412029107019,720.1108539270605
29.513623347656125,0.0008013489307280971,33.92730749871391,720.0640476884867,29.38231722314237,-16.963423730278134,720.0635947570206,-29.38132161172288,-16.963774231798855,720.0642957600621
29.517629461364667,0.0007877727696891238,33.93621135675334,720.0194808442427,29.39001391493005,-16.967887270150193,720.0190150906924,-29.389014581238545,-16.968219946215708,720.0196804428235
29.537660029907375,0.0007299764089146807,33.97699718704372,719.8156694300118,29.425265881630196,-16.988321317771756,719.8151421021743,-29.424228724870733,-16.98856541918989,719.8156303050106
29.541221019870523,0.0007310803640906289,33.98053055832689,719.7820775339488,29.42831478777562,-16.990075842124117,719.7815412587211,-29.42724987829718,-16.99030519524008,719.781999964953
29.54567225732446,0.0007183824405741892,33.98907168738558,719.7083757295927,29.43569611955224,-16.994354123014276,719.7078268795293,-29.43462087951795,-16.994562849481927,719.7082443324646
29.54567225732446,0.0007030953399304302,33.99362401507176,719.7064922208153,29.43963717641102,-16.996656205350156,719.7059415494796,-29.438589001163464,-16.99686290565641,719.7063549500921
29.56034932318283,0.000664900082074953,34.02023932531211,719.5259191308382,29.462637216039287,-17.00998474834916,719.5253279996026,-29.461548357894035,-17.010123856288672,719.5256062154815
